% Model:              TurbulentChannel_211027_HL_Q4_coarser(run).mph
% Version:            COMSOL 5.5.0.359
% Date:               Nov 24 2021, 23:16
% Dimension:          1
% Nodes:              1000
% Expressions:        1
% Description:        
% cln1x                   50*spf.Pk/(u_tau_probe)^4*Fluid_mu/Fluid_rho/Fluid_rho (1)
0.006425                  0.020240483342919977
0.006475000000000001      0.02022740085624572
0.006525                  0.02021437711743659
0.006575000000000001      0.020201411794998743
0.006625000000000001      0.02018850455983115
0.006675                  0.02017565508520408
0.006725000000000001      0.020162863046737717
0.006775000000000001      0.020150128122381195
0.006825000000000001      0.02013744999239162
0.006875000000000001      0.020124828339313495
0.006925000000000001      0.020112262847958327
0.006975000000000001      0.020099753205384388
0.007025000000000001      0.020087299100876786
0.007075                  0.020074900225927655
0.007124999999999999      0.020062556274216624
0.007175                  0.020050266941591472
0.007225                  0.02003803192604899
0.007275                  0.020025850927716006
0.007325                  0.020013723648830743
0.007375                  0.020001649793724142
0.007425                  0.019989629068801605
0.007475                  0.01997766118252485
0.0075250000000000004     0.019965745845393887
0.007575                  0.019953882769929293
0.007625                  0.019942071670654603
0.007675                  0.019930312264078924
0.007725                  0.01991860426867967
0.007775000000000001      0.019906947404885553
0.007825                  0.01989534139505973
0.007875                  0.019883785963483027
0.007925                  0.019872280836337547
0.007975000000000001      0.01986082574169018
0.008025000000000001      0.019849420409476563
0.008075                  0.01983806457148493
0.008125                  0.019826757961340338
0.008175                  0.01981550031448898
0.008225000000000001      0.01980429136818264
0.008275000000000001      0.019793130861463296
0.008325                  0.01978201853514799
0.008375                  0.019770954131813647
0.008425                  0.019759937395782308
0.008475000000000002      0.019748968073106263
0.008525000000000001      0.019738045911553533
0.008575000000000001      0.01972717066059335
0.008624999999999999      0.01971634207138185
0.008675                  0.01970555989674799
0.008725                  0.01969482389117941
0.008775                  0.01968413381080863
0.008825                  0.019673489413399286
0.008875                  0.019662890458332496
0.008925                  0.01965233670659342
0.008975                  0.01964182792075794
0.009025                  0.01963136386497941
0.009075                  0.01962094430497562
0.009125                  0.019610569008015843
0.009175                  0.019600237742908026
0.009225                  0.019589950279986102
0.009275                  0.019579706391097414
0.009325                  0.019569505849590302
0.009375000000000001      0.019559348430301784
0.009425000000000001      0.019549233909545327
0.009475                  0.019539162065098845
0.009525                  0.01952913267619266
0.009575                  0.01951914552349772
0.009625000000000002      0.019509200389113822
0.009675000000000001      0.019499297056558097
0.009725000000000001      0.019489435310753426
0.009775                  0.019479614938017045
0.009825                  0.019469835726049375
0.009875000000000002      0.01946009746392275
0.009925000000000002      0.019450399942070415
0.009975000000000001      0.01944074295227555
0.010025000000000001      0.019431126287660465
0.010075                  0.019421549742675796
0.010125000000000002      0.01941201311308991
0.010175                  0.019402516195978388
0.010225                  0.01939305878971354
0.010275                  0.019383640693954103
0.010325                  0.019374261709635014
0.010375                  0.01936492163895722
0.010425                  0.019355620285377705
0.010475                  0.019346357453599486
0.010525                  0.019337132949561794
0.010575000000000001      0.02476668748421373
0.010625                  0.02475293827724991
0.010675                  0.0247392561988014
0.010725                  0.024725640859832712
0.010775                  0.024712091874162626
0.010825000000000001      0.024698608858438036
0.010875000000000001      0.024685191432108095
0.010925                  0.02467183921739871
0.010975                  0.024658551839287342
0.011025                  0.024645328925477848
0.011075000000000002      0.024632170106375913
0.011125000000000001      0.02461907501506453
0.011175000000000001      0.024606043287279826
0.011225                  0.0676328293285991
0.011275                  0.06755805127002526
0.011325000000000002      0.06748394425265512
0.011375000000000001      0.06741050127804056
0.011425000000000001      0.06733771544233279
0.011475                  0.06726557993469337
0.011525                  0.06719408803573663
0.011575000000000002      0.06712323311600352
0.011625000000000002      0.06705300863446571
0.011675000000000001      0.0669834081370597
0.011725                  0.06691442525524943
0.011775                  0.06684605370461766
0.011825                  0.0667782872834849
0.011875                  0.06671111987155554
0.011925                  0.06664454542859016
0.011975                  0.06657855799310398
0.012025000000000001      0.06651315168109025
0.012075                  0.06644832068476866
0.012125                  0.06638405927135782
0.012175                  0.06632036178187105
0.012225                  0.06625722262993554
0.012275000000000001      0.06619463630063405
0.012325000000000001      0.06101384317820515
0.012375                  0.0609607243030862
0.012425                  0.060908046067596464
0.012475                  0.06085580438810355
0.012525000000000001      0.06080399522969371
0.012575000000000001      0.06075261460544874
0.012625                  0.060701658575736096
0.012675                  0.06065112324751092
0.012725                  0.06060100477363084
0.012775000000000002      0.06055129935218261
0.012825000000000001      0.06050200322582041
0.012875000000000001      0.060453112681116056
0.012925                  0.06040462404792022
0.012975                  0.06035653369873464
0.013025000000000002      0.06030883804809567
0.013075000000000002      0.06026153355196788
0.013125000000000001      0.06021461670714858
0.013175000000000001      0.0601680840506822
0.013225                  0.0601219321592849
0.013275000000000002      0.06007615764877894
0.013325000000000002      0.06003075717353666
0.013375000000000001      0.059985727425933846
0.013425000000000001      0.05994106513581248
0.013475                  0.05989676706995229
0.013525000000000002      0.05985283003155165
0.013575000000000002      0.05980925085971666
0.013625000000000002      0.05976602642895894
0.013675000000000001      0.0597231536487022
0.013725000000000001      0.05968062946279645
0.013775000000000003      0.05963845084904047
0.013825000000000002      0.05959661481871245
0.013875000000000002      0.05955511841610794
0.013925000000000002      0.05951395871808571
0.013975000000000001      0.059473132833620886
0.014025000000000003      0.05943263790336559
0.014074999999999999      0.059392471099216526
0.014124999999999999      0.05935262962388971
0.014175                  0.059313110710502305
0.014225                  0.05927391162216082
0.014275                  0.05923502965155624
0.014325                  0.05919646212056557
0.014374999999999999      0.05915820637985999
0.014425                  0.05912025980851885
0.014475                  0.05908261981365037
0.014525                  0.059045283830017885
0.014575                  0.05900824931967244
0.014624999999999999      0.058971513771590885
0.014675                  0.058935074701320124
0.014725                  0.05889892965062616
0.014775                  0.05886307618714973
0.014825                  0.05882751190406653
0.014875                  0.05879223441975311
0.014925                  0.058757241377457886
0.014975                  0.058722530444977335
0.015025                  0.058688099314337105
0.015075                  0.05865394570147822
0.015125                  0.05862006734594801
0.015175000000000001      0.058586462010595856
0.015225                  0.05855312748127368
0.015275                  0.058520061566540826
0.015325                  0.05848726209737371
0.015375                  0.058454726926879697
0.015425000000000001      0.05842245393001548
0.015475000000000001      0.058390441003309534
0.015525                  0.05835868606458908
0.015575                  0.05832718705271091
0.015625                  0.058295941927296424
0.015675                  0.058264948668470457
0.015725                  0.05823420527660432
0.015775                  0.05820370977206239
0.015825000000000002      0.05817346019495266
0.015875                  0.05814345460488103
0.015925                  0.05811369108070902
0.015975                  0.05808416772031533
0.016025                  0.05805488264036081
0.016075000000000002      0.05802583397605694
0.016125                  0.057997019880937445
0.016175000000000002      0.05796843852663396
0.016225                  0.05794008810265398
0.016275                  0.057911966816163056
0.016325000000000003      0.057884072891769334
0.016375                  0.057856404571311824
0.016425000000000002      0.05782896011365141
0.016475                  0.1117760939810861
0.016525                  0.11167720564750273
0.016575000000000003      0.11157945669887193
0.016625                  0.11148283387523088
0.016675000000000002      0.11138732411406405
0.016725                  0.11129291454664632
0.016775                  0.11119959249446588
0.016825000000000003      0.11110734546572607
0.016875                  0.11101616115192396
0.016925000000000003      0.11092602742450358
0.016975                  0.1108369323315817
0.017025000000000002      0.11074886409474469
0.017075000000000003      0.11066181110591443
0.017125                  0.11057576192428223
0.017175000000000003      0.11049070527330739
0.017225                  0.1104066300377809
0.017275                  0.11032352526095124
0.017325                  0.11024138014171092
0.017374999999999998      0.11016018403184327
0.017425                  0.11007992643332648
0.017475                  0.11000059699569431
0.017525                  0.10992218551345263
0.017575                  0.10984468192354943
0.017625                  0.10976807630289721
0.017675                  0.1096923588659473
0.017725                  0.10961751996231349
0.017775                  0.10954355007444558
0.017825                  0.10947043981534933
0.017875                  0.10939817992635434
0.017925                  0.10932676127492658
0.017975                  0.10925617485252524
0.018025                  0.10918641177250392
0.018075                  0.10911746326805301
0.018125                  0.1090493206901841
0.018175                  0.10898197550575453
0.018225                  0.10891541929553171
0.018275                  0.10884964375229557
0.018325                  0.10878464067897901
0.018375                  0.10872040198684492
0.018425                  0.10865691969369913
0.018475000000000002      0.10859418592213871
0.018525                  0.10853219289783478
0.018575                  0.10847093294784771
0.018625                  0.10841039849897688
0.018675                  0.10835058207614102
0.018725000000000002      0.10829147630079039
0.018775                  0.12818412801185916
0.018825                  0.12809749033317122
0.018875000000000003      0.12801195285203268
0.018925                  0.12792750297075753
0.018975000000000002      0.12784412827337802
0.019025                  0.12776181652237434
0.019075                  0.12768055565547434
0.019125000000000003      0.12760033378252258
0.019175                  0.12752113918241492
0.019225000000000003      0.12744296030009844
0.019275                  0.12736578574363558
0.019325000000000002      0.12728960428132885
0.019375000000000003      0.12721440483890667
0.019425                  0.12714017649676848
0.019475000000000003      0.1270669084872861
0.019525                  0.12699459019216244
0.019575000000000002      0.12692321113984406
0.019625000000000004      0.1268527610029875
0.019675                  0.12678322959597785
0.019725000000000003      0.126714606872498
0.019775                  0.12664688292314746
0.019825000000000002      0.1265800479731102
0.019875000000000004      0.1265140923798693
0.019925000000000002      0.12644900663096806
0.019975000000000003      0.12638478134181633
0.020025                  0.12632140725354107
0.020075000000000003      0.12625887523087934
0.020125000000000004      0.12619717626011448
0.020175000000000002      0.12613630144705223
0.020225000000000003      0.126076242015038
0.020275                  0.12601698930301253
0.020325                  0.1259585347636065
0.020375                  0.1259008699612724
0.020425                  0.12584398657045281
0.020475                  0.12578787637378494
0.020525                  0.1257325312603394
0.020575                  0.12567794322389414
0.020625                  0.1256241043612406
0.020675                  0.12557100687052367
0.020725                  0.12551864304961283
0.020775000000000002      0.1254670052945049
0.020825                  0.12541608609775698
0.020875                  0.12536587804694957
0.020925                  0.12531637382317853
0.020975                  0.12526756619957602
0.021025000000000002      0.1252194480398593
0.021075                  0.12517201229690603
0.021125                  0.12512525201135766
0.021175                  0.12507916031024774
0.021225                  0.1250337304056564
0.021275000000000002      0.1249889555933901
0.021325                  0.12494482925168482
0.021375                  0.12490134483993443
0.021425                  0.12485849589744154
0.021475                  0.12481627604219231
0.021525000000000002      0.12477467896965215
0.021575                  0.12473369845158522
0.021625000000000002      0.12469332833489398
0.021675                  0.12465356254048073
0.021725                  0.12461439506212901
0.021775000000000003      0.12457581996540598
0.021825                  0.12453783138658402
0.021875000000000002      0.12450042353158143
0.021925                  0.12446359067492302
0.021975                  0.12442732715871811
0.022025000000000003      0.12439162739165799
0.022075                  0.1243564858480294
0.022125000000000002      0.22801123647057808
0.022175                  0.22779523476565983
0.022225                  0.22758268333933146
0.022275000000000003      0.22737353041598304
0.022325                  0.2271677252002761
0.022375000000000003      0.22696521785403276
0.022425                  0.22676595947377448
0.022475000000000002      0.22656990206888705
0.022525000000000003      0.22637699854039184
0.022575                  0.22618720266030512
0.022625000000000003      0.2260004690515654
0.022675                  0.22581675316851152
0.022725000000000002      0.22563601127789318
0.022775000000000004      0.22545820044039763
0.022825                  0.22528327849267687
0.022875000000000003      0.2251112040298578
0.022925                  0.2249419363885228
0.022975000000000002      0.22477543563014415
0.023025000000000004      0.22461166252495895
0.023075000000000002      0.2244505785362713
0.023125000000000003      0.22429214580516818
0.023175                  0.22413632713563675
0.023225000000000003      0.22398308598007008
0.023275000000000004      0.22383238642515177
0.023325000000000002      0.22368419317810406
0.023375000000000003      0.22353847155329376
0.023425                  0.2233951874591796
0.023475                  0.22325430738559632
0.023525                  0.2231157983913611
0.023575                  0.2229796280921957
0.023625                  0.22284576464895353
0.023675                  0.22271417675614383
0.023725                  0.22258483363074205
0.023775                  0.22245770500128192
0.023825                  0.2223327610972175
0.023875                  0.2222099726385489
0.023925000000000002      0.2220893108257047
0.023975                  0.2219707473296722
0.024025                  0.22185425428237013
0.024075                  0.2217398042672557
0.024125                  0.2216273703101598
0.024175000000000002      0.2215169258703442
0.024225                  0.22140844483177338
0.024275                  0.22130190149459822
0.024325                  0.22119727056683997
0.024375                  0.22109452715627537
0.024425000000000002      0.22099364676251232
0.024475                  0.22089460526925414
0.024525                  0.22079737893674542
0.024575                  0.2207019443943946
0.024625                  0.22060827863357024
0.024675000000000002      0.22051635900056388
0.024725                  0.22042616318971636
0.024775000000000002      0.22033766923670361
0.024825                  0.22025085551197623
0.024875                  0.2201657007143496
0.024925000000000003      0.22008218386474104
0.024975                  0.22000028430004906
0.025025                  0.21991998166717125
0.025075                  0.2198412559171586
0.025124999999999998      0.21976408729949906
0.025175                  0.21968845635653178
0.025224999999999997      0.2196143439179854
0.025275                  0.21954173109563657
0.025325                  0.21947059927808976
0.025374999999999998      0.21940093012566933
0.025425                  0.2193327055654273
0.025474999999999998      0.2192659077862579
0.025525                  0.21920051923412076
0.025575                  0.21913652260736796
0.025625                  0.21907390085217193
0.025675                  0.21901263715805266
0.025724999999999998      0.21895271495350174
0.025775                  0.21889411790169996
0.025825                  0.21883682989632644
0.025875                  0.21878083505745835
0.025925                  0.21872611772755632
0.025974999999999998      0.21867266246753597
0.026025                  0.21862045405292224
0.026075                  0.2185694774700839
0.026125                  0.21851971791254873
0.026175                  0.21847116077739398
0.026225                  0.2184237916617126
0.026275                  0.20213253870380476
0.026325                  0.20210264981407886
0.026375                  0.20207366648021793
0.026425                  0.2020455783358413
0.026475                  0.20201837514628382
0.026525                  0.20199204680647578
0.026575                  0.20196658333886341
0.026625                  0.20194197489136873
0.026675                  0.2019182117353901
0.026725                  0.2018952842638391
0.026775                  0.20187318298921605
0.026825                  0.4249529768514579
0.026875                  0.4242916990207316
0.026925                  0.4236410327662162
0.026975                  0.4230007856012426
0.027025                  0.42237076945441165
0.027075000000000002      0.4217508005439412
0.027125                  0.4211406992562627
0.027175                  0.4205402900286945
0.027225                  0.4441698508745853
0.027275                  0.44347727694263506
0.027325000000000002      0.4427956667298455
0.027375                  0.4421248212058639
0.027425                  0.44146454589133816
0.027475                  0.4408146507287775
0.027525                  0.4401749499577657
0.027575000000000002      0.43954526199435395
0.027625                  0.43892540931447593
0.027675                  0.4383152183412242
0.027725                  0.43771451933584526
0.027775                  0.4371231462923113
0.027825000000000003      0.43654093683532824
0.027875                  0.4359677321216565
0.027925000000000002      0.4354033767446187
0.027975                  0.4348477186416718
0.028025                  0.4343006090049345
0.028075000000000003      0.4337619021945597
0.028125                  0.4332314556548456
0.028175000000000002      0.43270912983298815
0.028225                  0.43219478810037587
0.028275                  0.43168829667633773
0.028325000000000003      0.4311895245542557
0.028375                  0.4306983434299533
0.028425000000000002      0.4302146276322857
0.028475                  0.4297382540558476
0.028525000000000002      0.4292691020957253
0.028575000000000003      0.42880705358422594
0.028625                  0.4283519927295068
0.028675000000000003      0.42790380605604506
0.028725                  0.42746238234688183
0.028775000000000002      0.427027612587579
0.028825000000000003      0.4265993899118322
0.028875                  0.4261776095486791
0.028925000000000003      0.4257621687712552
0.028975                  0.42535296684703866
0.029025000000000002      0.42494990498953766
0.029075000000000004      0.4245528863113714
0.029125                  0.42416181577869727
0.029175000000000003      0.4237766001669411
0.029225                  0.42339714801778505
0.029275000000000002      0.423023369597374
0.029325000000000004      0.4226551768557014
0.029375000000000002      0.42229248338713155
0.029425000000000003      0.42193520439202664
0.029475                  0.42158325663944024
0.029525000000000003      0.4212365584308428
0.029575000000000004      0.42089502956484814
0.029625000000000002      0.42055859130290535
0.029675000000000003      0.42022716633593044
0.029725                  0.4199006787518435
0.029775000000000003      0.41957905400398493
0.029825000000000004      0.4192622188803841
0.029875000000000002      0.4189501014738514
0.029925000000000004      0.418642631152871
0.029975                  0.4183397385332669
0.030025000000000003      0.41804135545062027
0.030075000000000005      0.41774741493341355
0.030125000000000002      0.4174578511768824
0.030175000000000004      0.41717259951754765
0.030225000000000002      0.41689159640841444
0.030275000000000003      0.4166147793948124
0.030325000000000005      0.4163420870908613
0.030375000000000003      0.4160734591565395
0.030425000000000004      0.41580883627534365
0.030475000000000002      0.41554816013251417
0.030525000000000004      0.4152913733938166
0.030575000000000005      0.4150384196848591
0.030625000000000003      0.5361127539263424
0.030675000000000004      0.5354208464467987
0.030725000000000002      0.5347377748813066
0.030775000000000004      0.5340633899767129
0.030825000000000005      0.533397545462314
0.030875000000000003      0.5327400979756953
0.030925000000000005      0.5320909069907614
0.030975000000000003      0.5314498347478943
0.031025000000000004      0.5308167461861575
0.031075000000000005      0.5301915088774817
0.031125000000000003      0.5295739929627652
0.031175000000000005      0.528964071089819
0.031225000000000003      0.5283616183531051
0.031275                  0.5277665122351961
0.031325                  0.5271786325499128
0.031375                  0.5265978613870675
0.031425                  0.5260240830587798
0.031474999999999996      0.5254571840472958
0.031525                  0.5248970529542734
0.031575                  0.5243435804514813
0.031625                  0.5237966592328663
0.031675                  0.5232561839679475
0.031724999999999996      0.52272205125649
0.031775                  0.5221941595844238
0.031825                  0.5216724092809653
0.031875                  0.5211567024768985
0.031925                  0.5206469430639907
0.031974999999999996      0.520143036655497
0.032025                  0.5196448905477229
0.032075                  0.5191524136826164
0.032125                  0.5186655166113504
0.032175                  0.5181841114588714
0.032225                  0.5177081118893802
0.032275                  0.5172374330727192
0.032325                  0.5167719916516388
0.032375                  0.5163117057099124
0.032425                  0.5158564947412809
0.032475                  0.5154062796191965
0.032525                  0.5149609825673419
0.032575                  0.5145205271309067
0.032625                  0.514084838148596
0.032675                  0.5136538417253438
0.032725                  0.5132274652057225
0.032775                  0.5128056371480171
0.032825                  0.5123882872989498
0.032875                  0.5119753465690372
0.032925                  0.5115667470085579
0.032975                  0.511162421784116
0.033025                  0.5107623051557822
0.033075                  0.5103663324547961
0.033125                  0.509974440061815
0.033175                  0.6268169270726315
0.033225                  0.6259585037956481
0.033275                  0.6251091817739924
0.033325                  0.6242688063450702
0.033375                  0.6234372258258588
0.033425                  0.6226142914417702
0.033475                  0.6217998572575406
0.033525                  0.620993780110086
0.033575                  0.6201959195432475
0.033625                  0.6194061377443765
0.033675000000000004      0.6186242994826963
0.033725                  0.617850272049376
0.033775                  0.6170839251992718
0.033825                  0.6163251310942768
0.033875                  0.6155737642482265
0.033925000000000004      0.6148297014733118
0.033975                  0.614092821827958
0.034025                  0.6133630065661102
0.034075                  0.6126401390878955
0.034125                  0.6119241048916076
0.034175000000000004      0.6112147915269801
0.034225                  0.6105120885497041
0.034275                  0.6098158874771523
0.034325                  0.6091260817452799
0.034375                  0.6084425666666482
0.034425000000000004      0.6077652393895605
0.034475                  0.8041175344448912
0.034525                  0.8023893423795123
0.034575                  0.8006803722316318
0.034625                  0.7989902495191801
0.034675000000000004      0.7973186082948794
0.034725                  0.7956650909067182
0.034775                  0.7940293477664274
0.034825                  0.7924110371256491
0.034875                  0.7908098248595027
0.034925000000000005      0.7892253842572591
0.034975                  0.7876573958198716
0.035025                  0.7861055470640822
0.035075                  0.784569532332873
0.035125                  0.7830490526120195
0.035175000000000005      0.7815438153525172
0.035225                  0.7800535342986697
0.035275                  0.7785779293216227
0.035325                  0.777116726258154
0.035375000000000004      0.7756696567545186
0.035425000000000005      0.7742364581151692
0.035475                  0.7728168731561827
0.035525                  0.7714106500632123
0.035575                  0.7700175422538093
0.035625000000000004      0.7686373082439653
0.035675000000000005      0.7672697115187098
0.035725                  0.7659145204066402
0.035775                  0.7645715079582289
0.035825                  0.7632404518277863
0.035875000000000004      0.7619211341589506
0.035925000000000006      0.7606133414735801
0.035975                  0.7593168645639325
0.036025                  0.7580314983880206
0.036075                  0.7567570419680351
0.036125000000000004      0.7554932982917257
0.036175000000000006      0.7542400742166516
0.036225                  0.7529971803771934
0.036275                  0.75176443109424
0.036325                  0.7505416442874641
0.036375000000000005      0.749328641390094
0.036425000000000006      0.7481252472661002
0.036475                  0.7469312901297279
0.036525                  0.7457466014672814
0.036575                  0.7445710159611024
0.036625000000000005      0.7434043714156635
0.036675000000000006      0.7422465086857112
0.036725                  0.7410972716063882
0.036775                  0.7399565069252813
0.036825000000000004      0.7388240642363205
0.036875000000000005      0.7376997959154875
0.036925000000000006      0.7365835570582542
0.036975                  0.735475205418721
0.037025                  0.7343746013503838
0.037075000000000004      0.733281607748487
0.037125000000000005      0.8357795183886173
0.03717500000000001       0.83409053491971
0.037225                  0.83241516147085
0.037275                  0.8307531414681433
0.037325000000000004      0.8291042236249042
0.037375000000000005      0.8274681618093968
0.03742500000000001       0.8258447149165324
0.037475                  0.8242336467433916
0.037525                  0.8226347258684275
0.037575                  0.8210477255342398
0.037625                  0.8194724235337849
0.037675                  0.8179086020999096
0.037725                  0.8163560477980973
0.037775                  0.814814551422318
0.037825                  0.8132839078938766
0.037875                  1.262297947587371
0.037925                  1.2573964098578903
0.037975                  1.2525574768205772
0.038025                  1.247779611749683
0.038075                  1.243061323509207
0.038125                  1.2384011649017292
0.038175                  1.2337977310880552
0.038225                  1.229249658074174
0.038275                  1.2247556212622452
0.038325                  1.2203143340624951
0.038375                  1.2159245465630757
0.038425                  1.2115850442551184
0.038475                  1.2072946468103267
0.038525000000000004      1.203052206908638
0.038575                  1.198856609113588
0.038625                  1.1947067687931403
0.038675                  1.1906016310838803
0.038725                  1.1865401698965565
0.038775000000000004      1.182521386961069
0.038825                  1.1643147324917869
0.038875                  1.1605505824438744
0.038925                  1.156822897365054
0.038975                  1.153130870952905
0.039025000000000004      1.1494737176257521
0.039075                  1.1458506718775856
0.039125                  1.142260987656877
0.039175                  1.1387039377682988
0.039225                  1.135178813296349
0.039275000000000004      1.131684923049971
0.039325                  1.1282215930272819
0.039375                  1.1247881658995649
0.039425                  1.1213840005137394
0.039475                  1.1180084714125278
0.039525000000000005      1.1146609683716049
0.039575                  1.1113408959530326
0.039625                  1.1080476730743183
0.039675                  1.1047807325924626
0.039725                  1.1015395209024053
0.039775000000000005      1.0983234975492733
0.039825                  1.0951321348539083
0.039875                  1.091964917551124
0.039925                  1.088821342440218
0.039975000000000004      1.0857009180472268
0.040025000000000005      1.0826031642985023
0.040075                  1.0795276122051483
0.040125                  1.076473803557899
0.040175                  1.0734412906320578
0.040225000000000004      1.0704296359020928
0.040275000000000005      1.0674384117655351
0.040325                  1.0644672002758244
0.040375                  1.0615155928837667
0.040425                  1.784496264893679
0.040475000000000004      1.774709589247038
0.040525000000000005      1.7650523074423303
0.040575                  1.755520814734897
0.040625                  1.746111629972815
0.040675                  1.7368213904661367
0.040725000000000004      1.727646847107895
0.040775000000000006      1.7185848597327056
0.040825                  1.7096323926997161
0.040875                  1.7007865106874525
0.040925                  1.6920443746889378
0.040975000000000004      1.6834032381960888
0.041025000000000006      1.6748604435631818
0.041075                  1.6664134185397097
0.041125                  1.6580596729635753
0.041175                  1.6497967956061297
0.041225000000000005      1.6416224511610151
0.041275000000000006      1.6335343773693098
0.041325                  1.6255303822738754
0.041375                  1.6176083415962117
0.041425000000000003      1.6097661962295886
0.041475000000000005      1.6020019498424656
0.041525000000000006      1.594313666586659
0.041575                  1.5866994689049738
0.041625                  1.5791575354333325
0.041675000000000004      1.571686098992721
0.041725000000000005      1.5642834446665155
0.04177500000000001       1.556947907959003
0.041825                  1.5496778730311676
0.041875                  1.542471771009981
0.041925000000000004      1.5178227448830484
0.041975000000000005      1.5108599499057571
